TEMPO,NRO_IMPACTO,QTD_HORAS_PREVISAO,QTD_PARTICIPANTE,TIPO
0.33,4,0.52,1,IMPRESSORA
0.01,4,0.3,1,SIHOSP
0.01,4,0.3,1,SIHOSP
0.5,4,30,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,BENNER
0.33,4,0.2,1,ERRO
0.25,4,15,1,MICRO
0.42,4,25,1,MICRO
3,4,3,1,MICRO
6,4,6,1,MICRO
0.85,4,1,1,BENNER
0.38,4,0.31,1,BENNER
1,4,1,1,IMPRESSORA
0.33,4,20,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,ERRO
0.25,4,20,1,MICRO
10,4,10,1,MICRO
0.17,4,10,1,MICRO
0.5,4,0.3,1,SIHOSP
0.17,3,1,1,ACESSO
1,4,1,1,ERRO
1,4,1,1,ERRO
1,4,1,1,ACESSO
0.5,4,0.3,1,BENNER
6,4,6,1,MICRO
2,4,2,1,BENNER
0.07,4,1,1,ACESSO
0.5,4,0.3,1,BENNER
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,4,15,1,MICRO
0.17,4,1,1,MICRO
1,4,1,1,ERRO
1,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.17,4,10,1,MICRO
0.17,4,10,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,20,1,MICRO
4,4,4,1,MICRO
0.17,4,1,1,IMPRESSORA
1,4,0.3,1,ERRO
0.01,4,0.35,1,SIHOSP
100,4,40,1,ACESSO
8,4,2,1,MICRO
0.5,4,0.3,1,BENNER
5,4,5,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,ERRO
2,4,2,1,MICRO
0.01,4,0.35,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,ACESSO
0.12,4,0.09,1,ERRO
0.25,4,15,1,MICRO
25,4,0.15,1,BENNER
0.5,4,0.3,1,ACESSO
1,4,1,1,BENNER
0.5,4,0.3,1,MICRO
5,4,5,1,MICRO
4,4,4,1,ERRO
0.17,4,10,1,MICRO
4,4,2,1,ERRO
3.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,MICRO
0.67,4,40,1,SIHOSP
0.01,4,0.45,1,MICRO
0.17,4,15,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,3,1,1,BENNER
8,4,6,1,ERRO
0.58,4,0.35,1,BENNER
0.17,0,10,1,ERRO
8,0,3,1,SIHOSP
0.08,3,0.1,1,ERRO
4,4,3,1,MICRO
0.01,4,0.5,1,ACESSO
0.01,4,0.45,1,MICRO
3,4,3,1,BENNER
0.17,4,1,1,MICRO
3.2,4,3,1,MICRO
0.33,4,0.2,1,MICRO
0.58,4,0.35,1,ERRO
0.42,4,25,1,MICRO
0.33,4,0.2,1,IMPRESSORA
2,4,30,1,ACESSO
0.25,4,15,1,MICRO
0.33,4,0.25,1,SIHOSP
2,4,2,1,MICRO
5,4,4,1,ERRO
0.17,4,1,2,MICRO
2,0,2,1,ERRO
0.17,4,10,1,MICRO
1.17,4,1.2,1,BENNER
48,4,48,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.17,0,1,1,SIHOSP
0.33,3,15,1,IMPRESSORA
25,4,0.15,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1.3,4,1.4,1,ERRO
0.08,4,0.05,1,BENNER
0.33,4,0.2,1,IMPRESSORA
5,4,3,1,MICRO
3,4,3,1,MICRO
2,4,2,1,BENNER
0.58,4,0.35,1,ERRO
0.17,4,10,1,MICRO
2,4,2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.25,1,ACESSO
0.25,4,15,1,MICRO
1,4,0.3,1,BENNER
0.5,4,0.3,1,SIHOSP
0.01,4,0.45,1,MICRO
0.01,4,0.25,1,SIHOSP
108,4,120,1,ERRO
0.17,4,10,1,MICRO
0.25,4,15,1,MICRO
2.56,4,3,1,SIHOSP
0.25,4,1,1,ERRO
0.01,4,0.45,1,SIHOSP
3,4,3,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,BENNER
0.42,4,25,1,MICRO
0.5,4,0.3,1,ACESSO
0.01,4,0.4,1,MICRO
0.01,4,0.3,1,ACESSO
0.5,4,0.3,1,SIHOSP
0.33,3,0.2,1,IMPRESSORA
1,4,1,1,BENNER
0.25,0,0.15,1,BENNER
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
3,4,3,1,MICRO
1,4,1,1,MICRO
3,4,3,1,MICRO
0.01,4,0.35,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.58,4,1,1,BENNER
0.67,4,0.4,1,ACESSO
1,3,1,1,SIHOSP
0.01,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
1,4,1,1,BENNER
0.17,4,1,1,IMPRESSORA
0.3,4,0.19,1,ERRO
0.01,4,0.35,1,MICRO
0.01,4,0.3,1,ACESSO
1,0,0.35,1,BENNER
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.58,4,0.35,1,ERRO
1,4,1,1,ERRO
0.5,4,0.3,1,SIHOSP
2,4,2,1,BENNER
0.01,4,0.4,1,MICRO
0.01,4,0.45,1,MICRO
0.01,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
1,3,1,1,IMPRESSORA
0.01,4,0.4,1,SIHOSP
5,4,4,1,MICRO
8,4,6,1,ERRO
0.33,4,20,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
5,4,5,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.5,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
4,4,4,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
4,4,4,1,MICRO
0.58,0,0.35,1,BENNER
2,4,2,1,MICRO
0.33,4,20,1,MICRO
0.33,4,0.2,1,ERRO
5,4,5,1,MICRO
8,4,8,1,MICRO
0.17,4,1,1,IMPRESSORA
0.01,4,0.3,1,SIHOSP
0.5,4,0.3,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.17,4,10,1,MICRO
0.33,4,0.2,1,IMPRESSORA
8,4,8,1,MICRO
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.58,4,0.35,1,ERRO
5,4,30,1,ERRO
0.01,4,0.4,1,MICRO
5,4,1,1,ERRO
0.33,4,0.2,1,MICRO
0.17,4,10,1,MICRO
0.01,4,0.3,1,MICRO
0.01,4,0.3,1,IMPRESSORA
0.42,4,20,1,MICRO
0.85,4,0.51,1,BENNER
0.33,4,20,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,4,15,1,MICRO
1,4,1,1,SIHOSP
0.01,4,0.3,1,SIHOSP
0.17,4,1,1,MICRO
6,4,6,1,MICRO
0.01,4,0.4,1,MICRO
1,4,1,1,ACESSO
0.58,4,0.35,1,SIHOSP
4,4,5,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,ERRO
3,4,3,1,SIHOSP
0.25,4,0.15,1,SIHOSP
0.58,3,0.35,1,ERRO
8,4,8,1,MICRO
0.58,4,0.35,1,BENNER
8,3,8,1,SIHOSP
0.67,4,30,1,MICRO
0.01,4,0.3,1,ACESSO
0.17,4,1,1,ACESSO
1,4,1,1,ACESSO
0.5,4,0.3,1,BENNER
0.33,4,0.2,1,MICRO
0.01,4,0.4,1,SIHOSP
1,4,1,1,BENNER
4,4,4,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,MICRO
20,4,20,1,MICRO
0.42,4,40,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.01,4,0.3,1,ACESSO
0.01,4,0.3,1,MICRO
5,4,4,1,ERRO
0.25,3,0.15,1,BENNER
1,4,1,1,ERRO
5,4,30,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.17,4,10,1,MICRO
0.01,4,0.3,1,MICRO
0.33,4,0.33,1,ACESSO
5,4,5,1,ERRO
0.33,4,0.2,1,IMPRESSORA
1,1,1,1,ERRO
0.01,4,0.3,1,MICRO
1,4,1,1,ERRO
0.01,4,0.3,1,SIHOSP
0.01,4,0.3,1,SIHOSP
5,4,5,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.45,1,SIHOSP
1,4,1,1,ERRO
1,4,1,1,ERRO
3,4,3,1,MICRO
0.01,4,0.3,1,SIHOSP
1.16,4,1.2,1,BENNER
0.17,1,1,1,MICRO
0.5,4,0.3,1,ACESSO
0.5,4,30,1,MICRO
0.33,4,0.2,1,ERRO
8,4,8,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,BENNER
0.01,4,0.25,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,10,1,MICRO
5,3,30,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.25,4,15,1,ERRO
0.33,4,0.2,1,MICRO
1,4,1,1,ERRO
15,4,15,1,MICRO
0.5,4,0.31,1,BENNER
1,4,1,1,ACESSO
3,4,3,1,MICRO
0.17,4,10,1,MICRO
0.17,4,10,1,BENNER
5,4,5,1,ACESSO
2,0,2,1,ERRO
2,3,2,1,IMPRESSORA
1,0,1,1,ERRO
0.25,0,0.15,1,BENNER
2,4,2,1,BENNER
6,4,6,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
4,4,31,1,ERRO
5,4,5,1,ERRO
0.33,4,0.2,1,IMPRESSORA
12,4,12,1,SIHOSP
5,4,5,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,BENNER
0.17,4,10,1,MICRO
0.17,4,10,1,MICRO
0.67,4,35,1,MICRO
0.33,4,0.2,1,ERRO
0.5,4,0.3,1,BENNER
5,4,5,1,MICRO
0.25,4,15,1,SIHOSP
0.33,4,0.2,1,MICRO
0.17,4,1,1,MICRO
0.5,4,0.3,1,ERRO
0.5,4,0.3,1,SIHOSP
1,4,1,1,ACESSO
1,4,1,1,SIHOSP
3,4,3,1,ERRO
8,4,2,1,IMPRESSORA
20,4,20,1,MICRO
5,4,25,1,MICRO
0.01,4,0.35,1,MICRO
1,4,1,1,ERRO
1,4,1,1,MICRO
0.25,3,0.15,1,ERRO
0.01,4,0.2,1,MICRO
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
2,1,2,1,BENNER
0.01,4,0.3,1,ACESSO
10,4,5,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
2,4,1,1,MICRO
2,4,2,1,MICRO
0.01,4,0.45,1,MICRO
0.01,4,0.3,1,MICRO
0.25,4,0.15,1,BENNER
0.25,4,15,1,ERRO
0.25,4,15,1,ERRO
0.58,4,0.35,1,BENNER
5,4,5,1,BENNER
3,3,3,1,ERRO
0.83,4,50,1,SIHOSP
2,3,2,1,IMPRESSORA
3,4,3,1,BENNER
0.5,3,0.31,1,BENNER
25,4,0.15,1,BENNER
2,0,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,ERRO
0.35,4,0.21,1,BENNER
0.33,4,20,1,MICRO
1,4,1,1,SIHOSP
0.01,4,0.3,1,ACESSO
0.01,4,0.3,1,ACESSO
0.5,4,0.5,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
2,4,0.1,1,BENNER
8,4,8,1,ERRO
25,4,0.15,1,ERRO
0.58,4,0.15,1,ERRO
0.01,4,0.2,1,MICRO
0.01,4,0.2,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,ERRO
0.17,4,10,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
16,4,8,1,SIHOSP
3,4,3,1,MICRO
0.17,4,10,1,MICRO
2,4,2,1,BENNER
0.5,4,0.3,1,BENNER
0.33,4,0.2,1,MICRO
0.25,4,15,1,MICRO
0.33,4,20,1,MICRO
0.33,4,20,1,MICRO
0.17,4,15,1,MICRO
6,4,6,1,MICRO
0.01,4,0.2,1,IMPRESSORA
0.01,4,0.2,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,BENNER
8,4,8,1,SIHOSP
1,4,1,1,ACESSO
8,4,8,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.25,3,0.15,1,BENNER
8,4,8,1,SIHOSP
8,4,8,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,ACESSO
0.33,4,20,1,ERRO
0.5,4,30,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,ERRO
0.33,4,20,1,MICRO
1,4,1,1,MICRO
0.33,4,20,1,MICRO
0.33,4,20,1,MICRO
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
125,4,130,1,ERRO
0.01,4,0.3,1,BENNER
0.01,4,0.3,1,MICRO
0.18,4,0.12,1,ERRO
0.01,4,0.35,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
5,4,10,1,ERRO
0.01,4,0.3,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
2,4,0.45,1,MICRO
0.5,4,30,1,ERRO
0.3,0,0.21,1,BENNER
2,4,2,1,BENNER
154,0,135,1,ERRO
0.01,4,0.3,1,MICRO
0.58,4,0.35,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.2,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,ERRO
0.25,3,0.15,1,BENNER
0.5,4,0.3,1,ACESSO
75,4,45,1,SIHOSP
0.25,4,0.15,1,ERRO
0.01,4,0.3,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,MICRO
1,4,1,1,ACESSO
0.58,4,0.35,1,ERRO
0.01,4,0.3,1,ACESSO
1,4,1,1,IMPRESSORA
1,4,1,1,IMPRESSORA
5,4,30,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
5,4,30,1,ERRO
0.01,4,0.3,1,ACESSO
4,4,4,1,BENNER
0.5,4,0.3,1,ACESSO
1,4,1,1,ERRO
6,4,15,1,BENNER
1,4,1,1,MICRO
0.17,4,1,1,MICRO
0.01,4,0.3,1,MICRO
0.33,4,20,1,IMPRESSORA
1,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,ERRO
0.01,4,0.3,1,MICRO
0.33,4,0.2,1,MICRO
0.01,4,0.3,1,BENNER
3,4,3,1,MICRO
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
5,4,30,1,ACESSO
2,0,2,1,BENNER
0.01,4,0.3,1,MICRO
0.01,4,0.25,1,MICRO
0.5,4,0.15,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,MICRO
0.01,4,0.3,1,IMPRESSORA
0.01,4,0.3,1,MICRO
2,4,2,1,MICRO
0.01,4,0.3,1,BENNER
1,4,1,1,BENNER
2,4,2,1,BENNER
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,MICRO
0.01,4,0.3,1,MICRO
5,4,0.2,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,ACESSO
1,4,1,1,ERRO
0.33,4,0.2,1,MICRO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,MICRO
0.01,4,0.3,1,MICRO
1,4,1,1,ERRO
0.01,4,0.3,1,MICRO
6,4,4,1,ERRO
2,4,2,1,SIHOSP
0.5,4,0.3,1,MICRO
0.92,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.72,0,1,1,BENNER
12,4,12,1,MICRO
0.17,4,10,1,MICRO
0.25,4,15,1,MICRO
0.01,4,0.2,1,MICRO
8,4,6,1,MICRO
0.25,4,15,1,IMPRESSORA
1,4,1,1,MICRO
0.58,4,0.35,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,20,1,IMPRESSORA
1,4,1,1,MICRO
1,4,1,1,MICRO
0.25,4,0.15,1,ERRO
4,4,4,1,SIHOSP
0.5,4,0.3,1,ACESSO
1,4,1,1,ERRO
0.25,4,0.15,1,ERRO
0.33,1,20,1,IMPRESSORA
0.52,4,0.31,1,BENNER
0.17,4,1,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,20,1,MICRO
1,4,1,1,ACESSO
5,4,5,1,MICRO
8,4,8,1,MICRO
0.33,4,20,1,MICRO
1,4,1,1,MICRO
0.5,4,20,1,MICRO
1,4,1,1,ERRO
0.25,4,15,1,SIHOSP
0.25,4,15,1,IMPRESSORA
0.5,4,0.3,1,BENNER
0.33,4,20,1,SIHOSP
0.33,4,0.2,1,ERRO
0.5,4,20,1,MICRO
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,SIHOSP
1,0,0.35,1,ERRO
0.25,3,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.08,4,0.07,1,BENNER
0.5,3,0.3,1,ACESSO
8,4,8,1,MICRO
4,4,3,1,MICRO
0.17,4,10,1,MICRO
30,4,0.3,1,MICRO
0.08,3,0.11,1,BENNER
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,MICRO
0.01,4,0.25,1,MICRO
0.17,4,10,1,MICRO
3,4,3,1,ERRO
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,4,15,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,SIHOSP
1,4,1,1,MICRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.58,4,0.35,1,BENNER
0.5,3,0.3,1,SIHOSP
8,0,8,1,SIHOSP
0.08,0,16,1,SIHOSP
16,0,16,1,SIHOSP
5,4,30,1,ERRO
0.17,4,10,1,MICRO
0.5,4,0.3,1,ACESSO
0.87,4,1,1,BENNER
0.25,4,15,1,MICRO
0.5,4,0.3,1,IMPRESSORA
0.5,4,0.3,1,MICRO
0.67,4,40,1,ERRO
0.5,4,0.3,1,ACESSO
1,4,1,1,BENNER
1,4,1,1,IMPRESSORA
0.25,4,15,1,MICRO
0.33,4,20,1,MICRO
0.37,4,0.25,1,BENNER
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
1,4,1,1,MICRO
1.58,0,2,1,ERRO
0.25,1,0.15,1,ERRO
30,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,SIHOSP
8,4,8,1,MICRO
0.33,4,0.2,1,MICRO
0.25,3,0.15,1,ACESSO
0.25,4,15,1,MICRO
0.33,4,20,1,MICRO
0.33,4,20,1,MICRO
0.5,4,0.3,1,BENNER
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.18,0,0.11,1,ERRO
0.33,4,0.23,1,IMPRESSORA
0.17,4,10,1,MICRO
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,ERRO
0.58,4,0.35,1,BENNER
0.17,4,10,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,IMPRESSORA
0.17,4,1,1,IMPRESSORA
0.5,4,0.3,1,BENNER
0.33,4,20,1,MICRO
0.01,4,0.3,1,MICRO
0.33,4,20,1,IMPRESSORA
0.17,4,1,1,IMPRESSORA
0.25,0,0.15,1,ERRO
0.17,4,10,1,BENNER
0.33,4,0.5,1,SIHOSP
1,4,1,1,IMPRESSORA
1,4,1,1,MICRO
0.17,4,10,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,20,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,ERRO
0.17,4,10,1,MICRO
12,4,8,1,MICRO
10,4,8,1,IMPRESSORA
16,3,8,1,SIHOSP
0.5,4,0.3,1,BENNER
2,4,2,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.25,4,0.15,1,BENNER
0.17,4,1,1,ACESSO
1,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1,3,1,1,ERRO
0.5,0,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
12,4,12,1,ERRO
0.25,1,0.15,1,BENNER
0.5,4,0.2,1,ACESSO
0.33,1,0.2,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.01,4,0.2,1,MICRO
0.5,4,0.3,1,BENNER
0.33,4,0.2,1,MICRO
0.25,4,10,1,MICRO
0.83,4,30,1,MICRO
2,4,2,1,MICRO
1,4,1,1,MICRO
0.33,4,20,1,BENNER
1,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.67,4,40,1,MICRO
1,4,1,1,ACESSO
0.5,0,0.3,1,ACESSO
1,4,1,1,ACESSO
0.33,1,0.2,1,IMPRESSORA
6,4,6,1,MICRO
1,4,1,1,ACESSO
1,1,1,1,SIHOSP
0.25,4,0.15,1,ERRO
0.58,3,0.35,1,BENNER
0.5,4,30,1,ERRO
1,4,1,1,ERRO
0.5,0,0.3,1,SIHOSP
2,4,2,1,ACESSO
1,4,1,1,ERRO
0.17,4,1,1,ERRO
0.5,1,1,1,ERRO
0.17,0,1,1,ERRO
1,4,1,1,ERRO
1,1,1,1,SIHOSP
2,1,1,1,SIHOSP
0.5,4,20,1,MICRO
0.33,4,0.2,3,IMPRESSORA
1,3,1,1,ERRO
0.25,4,15,1,ACESSO
5,4,30,1,ERRO
4,4,4,1,ERRO
2,4,1,1,SIHOSP
1,4,1,1,ERRO
0.5,4,30,1,MICRO
2,4,1,1,SIHOSP
3,4,3,1,BENNER
1,4,1,1,BENNER
0.02,4,1,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,ACESSO
1,4,1,1,IMPRESSORA
3,4,3,1,SIHOSP
1,4,1,1,BENNER
1,4,1,1,IMPRESSORA
6,4,6,1,ERRO
12,4,4,1,MICRO
0.5,4,0.3,1,BENNER
0.25,4,0.15,1,BENNER
0.5,4,0.3,1,SIHOSP
0.42,4,0.25,1,ACESSO
0.25,4,15,1,MICRO
0.17,4,1,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
8,4,8,1,MICRO
6,4,6,1,MICRO
0.5,4,0.3,1,BENNER
0.25,4,0.15,1,ACESSO
2,4,2,1,ERRO
0.5,4,30,1,ACESSO
0.33,4,0.2,1,ERRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.25,3,0.15,1,ERRO
8,4,5,1,MICRO
1.5,4,1,1,ACESSO
1,4,1,1,BENNER
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
2,4,2,1,BENNER
8,4,8,1,MICRO
0.5,4,30,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,ERRO
0.5,4,0.3,1,BENNER
1,4,1,1,ERRO
0.32,4,0.25,1,ERRO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,SIHOSP
0.33,4,20,1,BENNER
0.25,4,0.15,1,BENNER
0.5,4,0.3,1,ACESSO
0.5,4,30,1,ACESSO
1,4,0.5,1,ERRO
2,4,2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.58,4,0.35,1,BENNER
1,4,1,1,BENNER
6,4,6,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,ERRO
0.33,4,20,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,MICRO
0.25,4,15,1,SIHOSP
0.83,4,50,1,MICRO
8,4,30,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,20,1,MICRO
0.5,4,30,1,MICRO
1,4,1,1,ACESSO
1,4,1,1,IMPRESSORA
0.5,4,0.5,1,SIHOSP
0.25,4,0.5,1,SIHOSP
1,4,1,1,ACESSO
0.5,4,0.3,1,ACESSO
0.17,4,1,1,MICRO
0.05,4,3,1,MICRO
8,4,8,1,MICRO
0.33,4,0.2,1,IMPRESSORA
4,4,1,1,SIHOSP
1,4,1,1,ACESSO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,SIHOSP
0.25,4,15,1,MICRO
1,4,1,1,ACESSO
3.5,4,3,1,ACESSO
0.5,4,30,1,MICRO
1,4,1,1,ERRO
0.5,4,30,1,BENNER
1,0,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,1,0.3,1,MICRO
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
1,2,1,1,MICRO
1,1,1,1,MICRO
3,4,3,1,SIHOSP
0.5,4,0.3,1,ACESSO
1,4,1,1,MICRO
0.67,4,40,1,MICRO
0.25,4,0.15,1,BENNER
0.5,4,30,1,MICRO
0.5,4,30,1,IMPRESSORA
0.5,4,0.3,1,BENNER
2,4,2,1,MICRO
0.5,4,0.3,1,SIHOSP
0.58,0,0.35,1,BENNER
0.25,4,15,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,BENNER
0.33,4,30,1,MICRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
12,4,12,1,MICRO
0.38,4,1,1,SIHOSP
1.18,4,1.2,1,SIHOSP
0.17,3,1,1,ACESSO
0.5,4,0.3,1,BENNER
0.25,4,0.15,1,BENNER
8,4,8,1,ACESSO
0.33,4,0.2,1,ERRO
0.17,4,1,1,ERRO
1,4,1,1,BENNER
2.25,4,2.3,1,ERRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,ERRO
0.5,4,0.3,1,ACESSO
10,4,8,1,MICRO
0.5,4,0.3,1,ACESSO
1,4,1,1,SIHOSP
2,4,1,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
