TEMPO,TIPO,ANO
1.05,BENNER,2014
2.95,MICRO,2014
2.94,ERRO,2014
5.14,MICRO,2014
3.74,MICRO,2014
16.99,MICRO,2014
17.26,MICRO,2014
3.07,ERRO,2014
5.17,IMPRESSORA,2014
2.83,ERRO,2014
5.67,ERRO,2014
1.78,IMPRESSORA,2014
1.71,SIHOSP,2014
5.75,ERRO,2014
16.02,ERRO,2014
11.92,MICRO,2014
6.95,BENNER,2014
2.02,SIHOSP,2014
19.97,MICRO,2014
5.04,BENNER,2015
1.18,ACESSO,2015
1.21,SIHOSP,2015
1.18,MICRO,2015
5.76,IMPRESSORA,2015
4.76,BENNER,2015
2.83,ACESSO,2015
1.27,ACESSO,2015
1.26,ACESSO,2015
6.01,BENNER,2015
2.19,ERRO,2015
14.08,IMPRESSORA,2015
1.17,SIHOSP,2015
2.05,BENNER,2015
6.2,IMPRESSORA,2014
3.13,ACESSO,2015
4.04,SIHOSP,2015
3.01,IMPRESSORA,2015
3.87,ERRO,2015
66.13,IMPRESSORA,2015
4.18,SIHOSP,2015
4.97,ERRO,2015
17.05,BENNER,2015
1.12,BENNER,2015
1.13,MICRO,2015
1.01,MICRO,2015
3.95,IMPRESSORA,2015
5.94,ERRO,2015
2.78,IMPRESSORA,2015
5.13,MICRO,2015
13.11,MICRO,2015
37.26,BENNER,2015
2.97,BENNER,2015
1.09,MICRO,2015
4.04,BENNER,2015
6.13,IMPRESSORA,2015
4.06,ERRO,2015
1.05,MICRO,2015
9.71,ERRO,2015
1.06,MICRO,2015
3.96,BENNER,2015
35.26,IMPRESSORA,2015
22.07,IMPRESSORA,2015
4,BENNER,2015
1.12,BENNER,2015
9.94,ACESSO,2015
8.04,MICRO,2015
4.19,IMPRESSORA,2015
4.19,IMPRESSORA,2015
8.28,MICRO,2015
7.12,IMPRESSORA,2015
75.1,ERRO,2015
6.75,MICRO,2015
7.94,SIHOSP,2015
1.23,SIHOSP,2015
1.92,SIHOSP,2015
3.93,MICRO,2015
3.92,BENNER,2015
5.29,BENNER,2015
6.39,MICRO,2015
7.08,MICRO,2015
7.41,IMPRESSORA,2015
2.3,BENNER,2015
24.04,ERRO,2015
3.7,BENNER,2015
4.2,IMPRESSORA,2015
6.09,BENNER,2015
6.07,ACESSO,2015
2.97,SIHOSP,2015
4.06,IMPRESSORA,2015
2.11,IMPRESSORA,2015
2.65,ERRO,2015
1.11,SIHOSP,2015
2.11,SIHOSP,2015
2.07,SIHOSP,2015
1.9,IMPRESSORA,2015
1.79,IMPRESSORA,2015
12.22,BENNER,2015
1.99,IMPRESSORA,2015
12.04,SIHOSP,2015
4.14,BENNER,2015
15.38,ACESSO,2015
3.15,SIHOSP,2015
10.92,ERRO,2015
4.83,BENNER,2015
25.75,SIHOSP,2015
19.09,IMPRESSORA,2015
1.81,MICRO,2015
1.81,MICRO,2015
1.92,IMPRESSORA,2015
1.88,MICRO,2015
5.98,IMPRESSORA,2015
1.04,IMPRESSORA,2015
1.04,ERRO,2015
3.16,ACESSO,2015
10.01,ERRO,2015
2.98,MICRO,2015
1.04,MICRO,2015
1,BENNER,2015
1.04,ACESSO,2015
2.98,MICRO,2015
7.03,ERRO,2015
1.09,MICRO,2015
6.1,SIHOSP,2015
2.84,IMPRESSORA,2015
1.08,SIHOSP,2015
9.66,ERRO,2015
2.98,IMPRESSORA,2015
2.98,IMPRESSORA,2015
5.93,IMPRESSORA,2015
7.15,SIHOSP,2015
12,SIHOSP,2015
4.94,BENNER,2015
5.83,MICRO,2015
8.14,SIHOSP,2015
8.14,SIHOSP,2015
4.69,BENNER,2015
6,SIHOSP,2015
1.17,MICRO,2015
1.16,MICRO,2015
1.11,IMPRESSORA,2015
3.26,MICRO,2015
5.31,SIHOSP,2015
4.26,ACESSO,2015
1.2,BENNER,2015
3.96,ERRO,2015
2.26,IMPRESSORA,2015
8.14,SIHOSP,2015
2.21,MICRO,2015
1.92,MICRO,2015
58.01,ERRO,2015
2.07,MICRO,2015
1.11,MICRO,2015
2.03,BENNER,2015
1.06,IMPRESSORA,2015
1.15,BENNER,2015
1.07,IMPRESSORA,2015
1.19,SIHOSP,2015
3.07,MICRO,2015
1.05,MICRO,2015
6.04,SIHOSP,2015
1.06,MICRO,2015
1.05,SIHOSP,2015
2.9,BENNER,2015
1.02,IMPRESSORA,2015
4.22,BENNER,2015
2.99,MICRO,2015
27.08,MICRO,2015
7.81,ERRO,2015
1.33,MICRO,2015
4.03,ACESSO,2015
5.01,BENNER,2015
1.01,BENNER,2015
2.05,SIHOSP,2015
4.28,BENNER,2015
1.31,BENNER,2015
4.05,BENNER,2015
2.19,BENNER,2015
6.04,SIHOSP,2015
1.69,ERRO,2015
3.82,IMPRESSORA,2015
9.15,IMPRESSORA,2015
44.94,SIHOSP,2015
3.11,BENNER,2015
2.92,ACESSO,2015
8.19,MICRO,2015
1.29,ERRO,2015
1.01,MICRO,2015
3.74,BENNER,2015
3.93,ERRO,2015
2.71,MICRO,2015
1.34,BENNER,2015
1.22,BENNER,2015
41.15,MICRO,2015
73,MICRO,2015
6.85,ERRO,2015
5.96,ERRO,2015
1.06,SIHOSP,2015
3.35,MICRO,2015
8.32,MICRO,2015
1.17,MICRO,2015
1.74,IMPRESSORA,2015
62.06,BENNER,2015
47.11,ERRO,2015
2.28,SIHOSP,2015
8.05,SIHOSP,2015
3,ERRO,2015
2.66,SIHOSP,2015
1.95,MICRO,2015
8.15,MICRO,2015
2.35,MICRO,2015
2.66,MICRO,2015
1.98,MICRO,2015
1.94,SIHOSP,2015
1.09,SIHOSP,2015
6.23,IMPRESSORA,2015
6.2,MICRO,2015
1.36,ERRO,2015
6.88,IMPRESSORA,2015
13.1,MICRO,2015
6.72,MICRO,2015
9.25,MICRO,2015
2.08,SIHOSP,2015
1.94,MICRO,2015
7.93,MICRO,2015
2.04,IMPRESSORA,2015
1.95,SIHOSP,2015
2.33,ACESSO,2015
6.23,SIHOSP,2015
6.21,MICRO,2015
43.12,BENNER,2015
5.22,ERRO,2015
5.17,BENNER,2015
5.16,SIHOSP,2015
5.16,MICRO,2015
6.12,BENNER,2015
5.14,MICRO,2015
1.08,IMPRESSORA,2015
6.83,SIHOSP,2015
6.11,BENNER,2015
6.15,SIHOSP,2015
1.1,IMPRESSORA,2015
33.47,ERRO,2015
36.27,BENNER,2015
36.27,ERRO,2015
1.04,MICRO,2015
5.94,IMPRESSORA,2015
1.07,SIHOSP,2015
1.01,MICRO,2015
3.89,MICRO,2015
34.03,BENNER,2015
1.14,IMPRESSORA,2015
1.28,IMPRESSORA,2015
1.04,MICRO,2015
5.06,MICRO,2015
5.19,ACESSO,2015
11.04,SIHOSP,2015
45.7,SIHOSP,2015
4.21,IMPRESSORA,2015
1.9,IMPRESSORA,2015
19.88,BENNER,2015
22.94,ERRO,2015
22.94,ERRO,2015
1.18,ERRO,2015
1.08,MICRO,2015
1.94,SIHOSP,2015
1.06,SIHOSP,2015
1.94,MICRO,2015
7.23,MICRO,2015
6,SIHOSP,2015
15.83,SIHOSP,2015
1.32,BENNER,2015
32.21,ERRO,2015
32.87,ERRO,2015
1.06,MICRO,2015
28.2,MICRO,2015
7.8,IMPRESSORA,2015
3.71,IMPRESSORA,2015
51.02,IMPRESSORA,2015
2.91,BENNER,2015
1.12,ACESSO,2015
27.96,SIHOSP,2015
2.22,MICRO,2015
5.23,BENNER,2015
11.76,BENNER,2015
1.05,IMPRESSORA,2015
3.73,MICRO,2015
3.71,IMPRESSORA,2015
27.95,BENNER,2015
29.26,SIHOSP,2015
3.73,IMPRESSORA,2015
1.02,BENNER,2015
2.91,ERRO,2015
2.9,IMPRESSORA,2015
10.05,ERRO,2015
26.13,ACESSO,2015
2.9,IMPRESSORA,2015
1.21,SIHOSP,2015
2.89,IMPRESSORA,2015
9.99,SIHOSP,2015
1.22,SIHOSP,2015
9.31,MICRO,2015
1.25,ERRO,2015
2.92,ACESSO,2015
3.01,BENNER,2015
3.01,MICRO,2015
1.95,MICRO,2015
5.08,MICRO,2015
15.37,IMPRESSORA,2015
6.96,IMPRESSORA,2015
22.08,IMPRESSORA,2015
10.94,BENNER,2015
39.04,MICRO,2015
5.99,MICRO,2015
1.22,MICRO,2015
36,SIHOSP,2015
6.26,IMPRESSORA,2015
13.97,SIHOSP,2015
19.1,MICRO,2015
18.17,BENNER,2015
19.4,MICRO,2015
3.78,MICRO,2015
25.14,MICRO,2015
23.09,MICRO,2015
3.95,ERRO,2015
21.08,MICRO,2015
3,SIHOSP,2015
1.31,ERRO,2015
15.4,IMPRESSORA,2015
6.95,ACESSO,2015
12.77,ERRO,2015
8.01,IMPRESSORA,2015
38.03,ERRO,2015
3.97,ACESSO,2015
2.93,MICRO,2015
2,ACESSO,2015
1.92,ACESSO,2015
16.91,BENNER,2015
1.95,SIHOSP,2015
8.33,ACESSO,2015
7.28,IMPRESSORA,2015
1.16,ERRO,2015
1.28,MICRO,2015
1.14,ACESSO,2015
9.29,IMPRESSORA,2015
12.83,SIHOSP,2015
6.08,MICRO,2015
1.07,ERRO,2015
15.05,ERRO,2015
6.25,IMPRESSORA,2015
2.94,BENNER,2015
7.06,ERRO,2015
1.34,MICRO,2015
5.15,MICRO,2015
12,BENNER,2015
8.19,ACESSO,2015
11.99,SIHOSP,2015
13.92,MICRO,2015
5.97,ACESSO,2015
7.08,SIHOSP,2015
3.22,IMPRESSORA,2015
3.76,IMPRESSORA,2015
7.02,IMPRESSORA,2015
3.95,SIHOSP,2015
86.04,ACESSO,2015
14.05,ERRO,2015
17.06,BENNER,2015
8.2,BENNER,2015
28.34,MICRO,2015
2.25,IMPRESSORA,2015
1.13,SIHOSP,2015
8.12,ERRO,2015
2.82,BENNER,2015
6.26,SIHOSP,2015
7.36,BENNER,2015
1.85,MICRO,2015
1.23,IMPRESSORA,2015
1.07,MICRO,2015
5.29,MICRO,2015
1.15,IMPRESSORA,2015
1.11,MICRO,2015
1.07,MICRO,2015
1.07,IMPRESSORA,2015
19.77,SIHOSP,2015
4.04,IMPRESSORA,2015
4.99,BENNER,2015
5.39,BENNER,2015
6.17,MICRO,2015
9.73,IMPRESSORA,2015
10.72,IMPRESSORA,2015
2.73,ERRO,2015
2.19,BENNER,2015
20.92,MICRO,2015
2.29,ACESSO,2015
11.9,ACESSO,2015
11.92,IMPRESSORA,2015
1.07,IMPRESSORA,2015
1.08,ERRO,2015
2.16,MICRO,2015
2.74,ERRO,2015
3.26,MICRO,2015
1.78,ERRO,2015
1.05,ERRO,2015
1.96,SIHOSP,2015
1.3,SIHOSP,2015
1.08,ERRO,2015
7.19,IMPRESSORA,2015
1.05,MICRO,2015
6.85,IMPRESSORA,2015
6,IMPRESSORA,2015
45.02,IMPRESSORA,2015
4.78,ACESSO,2015
7.09,SIHOSP,2015
63.73,MICRO,2015
23.03,IMPRESSORA,2015
1.09,ERRO,2015
5.85,MICRO,2015
4.19,ERRO,2015
4.05,SIHOSP,2015
3.82,ERRO,2015
6.02,MICRO,2015
7.01,BENNER,2015
14.3,IMPRESSORA,2015
3.12,MICRO,2015
1.05,IMPRESSORA,2015
31.96,IMPRESSORA,2015
1.14,IMPRESSORA,2015
19.28,BENNER,2015
7.1,IMPRESSORA,2015
9.05,SIHOSP,2015
9.04,SIHOSP,2015
9.05,SIHOSP,2015
1.81,ACESSO,2015
13.32,BENNER,2015
1.98,ACESSO,2015
23.8,MICRO,2015
56.02,MICRO,2015
1.67,BENNER,2015
3.94,ERRO,2015
1.17,ERRO,2015
11.31,ERRO,2015
6.08,MICRO,2015
4.26,ERRO,2015
4.2,BENNER,2015
4.17,BENNER,2015
1.12,ACESSO,2015
1.7,ERRO,2015
1.03,ERRO,2015
9.27,ERRO,2015
1,IMPRESSORA,2015
5.71,BENNER,2015
8.1,ERRO,2015
4.06,SIHOSP,2015
5.88,ERRO,2015
1.03,MICRO,2015
5.74,IMPRESSORA,2015
3.95,MICRO,2015
1.08,BENNER,2015
4.21,IMPRESSORA,2015
77.18,MICRO,2015
2.87,IMPRESSORA,2015
1.03,ACESSO,2015
5.96,MICRO,2015
1.31,SIHOSP,2015
14.73,BENNER,2015
3.05,MICRO,2015
2.98,SIHOSP,2015
3.03,SIHOSP,2015
2.81,SIHOSP,2015
2.81,SIHOSP,2015
6.95,ERRO,2015
1.18,IMPRESSORA,2015
2.28,ACESSO,2015
5.03,MICRO,2015
1,SIHOSP,2015
6,IMPRESSORA,2015
12.13,IMPRESSORA,2015
83.08,ACESSO,2015
5.1,ACESSO,2015
17.01,MICRO,2015
10.79,SIHOSP,2015
10.09,ACESSO,2015
4.69,IMPRESSORA,2015
1.89,IMPRESSORA,2015
32.4,SIHOSP,2015
4.67,BENNER,2015
9.98,ACESSO,2015
6.97,ERRO,2015
1.26,ERRO,2015
1.75,SIHOSP,2015
4.02,IMPRESSORA,2015
1.16,MICRO,2015
2.23,MICRO,2015
3.01,MICRO,2015
2.01,IMPRESSORA,2015
16.96,MICRO,2015
1.06,SIHOSP,2015
1.88,ERRO,2015
7.06,MICRO,2015
3.02,MICRO,2015
11.07,IMPRESSORA,2015
1.2,ACESSO,2015
1.92,ACESSO,2015
22.06,ACESSO,2015
1.25,ERRO,2015
6.29,MICRO,2015
3.06,MICRO,2015
10.75,MICRO,2015
44.71,ACESSO,2015
1.19,MICRO,2015
42.9,SIHOSP,2015
14.1,BENNER,2015
9.63,ACESSO,2015
5.01,MICRO,2015
7.01,MICRO,2015
3.13,BENNER,2015
1.06,SIHOSP,2015
27.86,ACESSO,2015
55.99,IMPRESSORA,2015
11.04,SIHOSP,2015
4.03,BENNER,2015
24.21,ERRO,2015
3.89,ERRO,2015
4.35,ERRO,2015
6.23,SIHOSP,2015
5.02,ERRO,2015
3.9,BENNER,2015
12.97,IMPRESSORA,2015
7.93,SIHOSP,2015
1.22,MICRO,2015
1.05,ACESSO,2015
34.16,SIHOSP,2015
2.91,SIHOSP,2015
15.36,ACESSO,2015
2.65,BENNER,2015
29.59,IMPRESSORA,2015
48.7,ERRO,2015
49.97,ERRO,2015
5.79,ERRO,2015
1.75,MICRO,2015
1.63,MICRO,2015
14.86,MICRO,2015
1.63,IMPRESSORA,2015
1.16,SIHOSP,2015
6.81,IMPRESSORA,2015
1.99,SIHOSP,2015
9.04,SIHOSP,2015
2.75,IMPRESSORA,2015
1.2,MICRO,2015
14.22,MICRO,2015
6.96,IMPRESSORA,2015
2.81,ERRO,2015
4.87,ERRO,2015
9.95,ERRO,2015
22.63,BENNER,2015
87.1,IMPRESSORA,2015
1.79,SIHOSP,2015
9,ACESSO,2015
2.03,IMPRESSORA,2015
2.99,IMPRESSORA,2015
3.74,ERRO,2015
1.63,MICRO,2015
1.78,IMPRESSORA,2015
1.91,MICRO,2015
6.74,MICRO,2015
2.03,IMPRESSORA,2015
2.82,BENNER,2015
3.77,SIHOSP,2015
1.1,BENNER,2015
7.14,ERRO,2015
1.35,SIHOSP,2015
12.7,BENNER,2015
2.27,MICRO,2015
34.79,SIHOSP,2015
1.69,BENNER,2015
2.11,ACESSO,2015
7.97,ERRO,2015
1.81,MICRO,2015
7.2,MICRO,2015
41.92,ERRO,2015
86.25,IMPRESSORA,2015
4.73,MICRO,2015
3.98,IMPRESSORA,2015
5.07,IMPRESSORA,2015
4.05,IMPRESSORA,2015
1.07,SIHOSP,2015
1.38,MICRO,2015
3.71,IMPRESSORA,2015
1.77,BENNER,2015
75,IMPRESSORA,2015
1.11,MICRO,2015
8.02,ACESSO,2015
9.98,SIHOSP,2015
1.03,SIHOSP,2015
1.11,IMPRESSORA,2015
1.95,IMPRESSORA,2015
13.03,IMPRESSORA,2015
3.41,MICRO,2015
1.03,MICRO,2015
5.02,SIHOSP,2015
5.02,MICRO,2015
4.74,IMPRESSORA,2015
7.92,BENNER,2015
5.02,ERRO,2015
3.76,IMPRESSORA,2015
2.76,ERRO,2015
6.13,ERRO,2015
2.97,SIHOSP,2015
5.06,ACESSO,2015
2.86,MICRO,2015
2.98,BENNER,2015
3.86,ERRO,2015
3.98,BENNER,2015
9.88,ERRO,2015
3.9,BENNER,2015
5.11,IMPRESSORA,2015
2,MICRO,2015
4.3,MICRO,2015
3.97,ERRO,2015
2.79,ERRO,2015
2.32,SIHOSP,2015
19.88,MICRO,2015
12.99,MICRO,2015
16.08,IMPRESSORA,2015
21.69,ERRO,2015
80.67,ACESSO,2015
11.99,ERRO,2015
17.08,MICRO,2015
1.83,MICRO,2015
5.83,MICRO,2015
51.82,SIHOSP,2015
17.07,MICRO,2015
5.01,MICRO,2015
1.25,ERRO,2015
1.07,BENNER,2015
2.11,ERRO,2015
22.28,MICRO,2015
2.97,SIHOSP,2015
3.65,IMPRESSORA,2015
17.96,SIHOSP,2015
3.91,MICRO,2015
4.89,MICRO,2015
54.79,IMPRESSORA,2015
33.98,BENNER,2015
3.99,MICRO,2015
48.99,ERRO,2015
1.65,ERRO,2015
1.95,MICRO,2015
17.23,ERRO,2015
7.13,BENNER,2015
1.02,ACESSO,2015
22.05,SIHOSP,2015
4.95,MICRO,2015
2,IMPRESSORA,2015
4.96,IMPRESSORA,2015
5.14,SIHOSP,2015
5.79,IMPRESSORA,2015
4.73,IMPRESSORA,2015
4.25,MICRO,2015
8.34,IMPRESSORA,2015
7.7,SIHOSP,2015
1.09,ERRO,2015
5.82,SIHOSP,2015
3.21,MICRO,2015
2.06,MICRO,2015
4.85,BENNER,2015
3.05,IMPRESSORA,2015
5.73,MICRO,2015
3.29,MICRO,2015
23,IMPRESSORA,2015
6.9,IMPRESSORA,2015
5.9,IMPRESSORA,2015
5.9,IMPRESSORA,2015
5.89,MICRO,2015
5.89,IMPRESSORA,2015
10.16,IMPRESSORA,2015
1.11,ACESSO,2015
3.92,SIHOSP,2015
5.06,IMPRESSORA,2015
1.72,ERRO,2015
6.92,ACESSO,2015
15.02,MICRO,2015
6.31,IMPRESSORA,2015
5.81,BENNER,2015
2.27,SIHOSP,2015
81.22,ERRO,2015
7.97,MICRO,2015
5.8,IMPRESSORA,2015
1.81,MICRO,2015
4.69,BENNER,2015
4.36,ERRO,2015
4.33,IMPRESSORA,2015
35,IMPRESSORA,2015
10.35,SIHOSP,2015
2.96,BENNER,2015
3.96,ERRO,2015
4.19,IMPRESSORA,2015
10.29,ACESSO,2015
3.02,BENNER,2015
4.02,IMPRESSORA,2015
3.98,SIHOSP,2015
1.25,SIHOSP,2015
1.09,IMPRESSORA,2015
1.01,MICRO,2015
1.29,IMPRESSORA,2015
1.25,MICRO,2015
2.07,IMPRESSORA,2015
5.08,SIHOSP,2015
1.2,MICRO,2015
7.9,MICRO,2015
7.11,MICRO,2015
1.28,BENNER,2015
1.03,MICRO,2015
4.71,ERRO,2015
2.28,IMPRESSORA,2015
1.28,MICRO,2015
1.28,IMPRESSORA,2015
4.27,MICRO,2015
4.02,MICRO,2015
2.93,BENNER,2015
48.33,ERRO,2015
2.02,ERRO,2015
4,IMPRESSORA,2015
8.3,IMPRESSORA,2015
2.85,SIHOSP,2015
3.08,ERRO,2015
1.78,MICRO,2015
1,IMPRESSORA,2015
1.9,ERRO,2015
42.25,ACESSO,2015
3.04,SIHOSP,2015
4.09,MICRO,2015
6.95,MICRO,2015
6.19,SIHOSP,2015
2.05,MICRO,2015
3.83,BENNER,2015
6.22,SIHOSP,2015
3,ERRO,2015
4.77,BENNER,2015
3.93,MICRO,2015
34.8,IMPRESSORA,2015
3,SIHOSP,2015
3.82,BENNER,2015
2.21,SIHOSP,2015
35.02,MICRO,2015
5.07,MICRO,2015
27.89,MICRO,2015
43.95,MICRO,2015
14.11,SIHOSP,2015
11.01,MICRO,2015
6.11,ERRO,2015
1.01,SIHOSP,2015
4.9,IMPRESSORA,2015
38.01,ERRO,2015
6.03,MICRO,2015
55.23,ERRO,2015
6.02,IMPRESSORA,2015
6.02,MICRO,2015
3.79,SIHOSP,2015
3.81,ERRO,2015
4.81,IMPRESSORA,2015
2.8,BENNER,2015
2.84,MICRO,2015
9.03,MICRO,2015
18.89,IMPRESSORA,2015
8.01,MICRO,2015
5.7,IMPRESSORA,2015
3.27,MICRO,2015
1.02,MICRO,2015
4.74,ACESSO,2015
8.99,MICRO,2015
6.82,MICRO,2015
1.02,ERRO,2015
5.11,ERRO,2015
14.65,SIHOSP,2015
33.03,ACESSO,2015
1.07,ERRO,2015
3.74,IMPRESSORA,2015
3.92,MICRO,2015
9.94,ERRO,2015
59.02,IMPRESSORA,2015
1.84,IMPRESSORA,2015
9.99,MICRO,2015
4.03,SIHOSP,2015
1.09,SIHOSP,2015
8.94,ERRO,2015
1.96,IMPRESSORA,2015
1.25,ERRO,2015
17.12,MICRO,2015
23.11,MICRO,2015
55.3,MICRO,2015
2.76,BENNER,2015
9.28,ERRO,2015
10.11,ERRO,2015
10.3,ERRO,2015
3.03,MICRO,2015
72.15,SIHOSP,2015
37.93,ERRO,2015
1.75,MICRO,2015
21.71,ERRO,2015
1.04,ERRO,2015
4.85,ERRO,2015
1.03,MICRO,2015
17.3,SIHOSP,2015
13.83,BENNER,2015
1.76,BENNER,2015
3.91,BENNER,2015
3.02,IMPRESSORA,2015
6.33,ERRO,2015
1.99,ERRO,2015
3.04,ERRO,2015
8.06,IMPRESSORA,2015
3.97,IMPRESSORA,2015
3.71,IMPRESSORA,2015
3.97,IMPRESSORA,2015
6.03,ERRO,2015
45.93,MICRO,2015
2.82,BENNER,2015
4.72,IMPRESSORA,2015
34.25,ERRO,2015
61.93,SIHOSP,2015
7.81,IMPRESSORA,2015
7.98,ERRO,2015
3.73,MICRO,2015
1.01,IMPRESSORA,2015
8.98,IMPRESSORA,2015
18.07,ERRO,2015
13.02,MICRO,2015
64.95,IMPRESSORA,2015
1.27,MICRO,2015
1.07,BENNER,2015
4,IMPRESSORA,2015
8.95,ERRO,2015
6.01,ERRO,2015
1.11,BENNER,2015
2.06,BENNER,2015
1.67,ACESSO,2015
23.95,IMPRESSORA,2015
7.92,SIHOSP,2015
1.36,SIHOSP,2015
28.05,IMPRESSORA,2015
41.31,IMPRESSORA,2015
2.27,IMPRESSORA,2015
21.76,IMPRESSORA,2015
3.11,ERRO,2015
1.18,ERRO,2015
1.04,MICRO,2015
1.69,ACESSO,2015
2.26,MICRO,2015
40.99,ERRO,2015
2.07,ERRO,2015
1.04,IMPRESSORA,2015
11.03,MICRO,2015
6.91,ERRO,2015
11.05,BENNER,2015
1.13,BENNER,2015
2.98,ERRO,2015
2.03,ERRO,2015
6.13,IMPRESSORA,2015
5.06,IMPRESSORA,2015
1.02,BENNER,2015
16.75,ERRO,2015
1.87,BENNER,2015
4.71,ACESSO,2015
49.15,SIHOSP,2015
3.85,IMPRESSORA,2015
8.92,ERRO,2015
2.84,SIHOSP,2015
4.02,IMPRESSORA,2015
15.04,MICRO,2015
13.81,IMPRESSORA,2015
13.24,ACESSO,2015
13.1,IMPRESSORA,2015
4.04,MICRO,2015
3.21,SIHOSP,2015
4.07,IMPRESSORA,2015
3.06,MICRO,2015
4.13,MICRO,2015
8.09,MICRO,2015
6.92,MICRO,2015
27.94,ERRO,2015
1.23,SIHOSP,2015
8.95,IMPRESSORA,2015
15.07,MICRO,2015
7.22,SIHOSP,2015
13.85,MICRO,2015
9.97,MICRO,2015
27.18,IMPRESSORA,2015
12.08,ACESSO,2015
47.05,IMPRESSORA,2015
21.03,SIHOSP,2015
21.19,IMPRESSORA,2015
2.89,MICRO,2015
5.89,ERRO,2015
7.15,MICRO,2015
1.04,IMPRESSORA,2015
1.09,BENNER,2015
5.25,ERRO,2015
8.17,MICRO,2015
2.95,IMPRESSORA,2015
5.07,SIHOSP,2015
15.02,IMPRESSORA,2015
3.06,SIHOSP,2015
8.16,MICRO,2015
3.01,IMPRESSORA,2015
2.04,IMPRESSORA,2015
4.24,BENNER,2015
3.15,BENNER,2015
4.14,MICRO,2015
7.12,MICRO,2015
21.22,ERRO,2015
5.34,ERRO,2015
3.16,ERRO,2015
28.07,SIHOSP,2015
5.05,IMPRESSORA,2015
4.14,ERRO,2015
38.98,ACESSO,2015
1.13,BENNER,2015
2.78,ACESSO,2015
1.04,BENNER,2015
2.81,IMPRESSORA,2015
42.28,ERRO,2015
2.98,MICRO,2015
2.83,IMPRESSORA,2015
2.76,IMPRESSORA,2015
1.96,IMPRESSORA,2015
1.96,IMPRESSORA,2015
29.85,IMPRESSORA,2015
1.77,IMPRESSORA,2015
1.11,SIHOSP,2015
1.65,BENNER,2015
12,MICRO,2015
6.82,SIHOSP,2015
1.73,IMPRESSORA,2015
3.73,ERRO,2015
6.28,ERRO,2015
2.07,ERRO,2015
1.02,ERRO,2015
1.06,SIHOSP,2015
1.04,SIHOSP,2015
4.34,ERRO,2015
4.02,MICRO,2015
1.1,SIHOSP,2015
18.96,BENNER,2015
1.15,MICRO,2015
6.71,IMPRESSORA,2015
6.36,MICRO,2015
13.24,SIHOSP,2015
13.07,SIHOSP,2015
3.72,IMPRESSORA,2015
3.02,BENNER,2015
12.98,MICRO,2015
2.97,BENNER,2015
1.31,SIHOSP,2015
1.04,IMPRESSORA,2015
4.94,MICRO,2015
20.03,SIHOSP,2015
4.25,MICRO,2015
8.14,ERRO,2015
8.06,ERRO,2015
1.21,IMPRESSORA,2015
48.72,ERRO,2015
14.98,SIHOSP,2015
1.99,ACESSO,2015
19.03,MICRO,2015
17.89,IMPRESSORA,2015
6.22,SIHOSP,2015
4.24,BENNER,2015
1.82,IMPRESSORA,2015
1.75,MICRO,2015
4.27,ERRO,2015
1.19,ERRO,2015
2.98,IMPRESSORA,2015
2.04,IMPRESSORA,2015
4.7,BENNER,2015
2.04,IMPRESSORA,2015
2.04,IMPRESSORA,2015
8.13,MICRO,2015
1.17,MICRO,2015
48.05,ERRO,2015
7.17,IMPRESSORA,2015
3.07,ERRO,2015
4.2,MICRO,2015
3.12,IMPRESSORA,2015
1.24,MICRO,2015
12.13,MICRO,2015
1.98,IMPRESSORA,2015
3.29,BENNER,2015
12.83,ERRO,2015
3.01,IMPRESSORA,2015
6.74,SIHOSP,2015
1.25,MICRO,2015
1.1,ERRO,2015
3.99,ACESSO,2015
1,MICRO,2015
6.01,MICRO,2015
1.74,ERRO,2015
9.36,ERRO,2015
1.2,ERRO,2015
10.21,MICRO,2015
4.09,MICRO,2015
11.38,SIHOSP,2015
3.46,MICRO,2015
4.26,MICRO,2015
2.01,ERRO,2015
6.98,IMPRESSORA,2015
4.16,IMPRESSORA,2015
3.75,MICRO,2015
2.01,MICRO,2015
2.12,MICRO,2015
2.03,IMPRESSORA,2015
1.28,SIHOSP,2015
6.03,MICRO,2015
19.04,ERRO,2015
7.87,BENNER,2015
1.26,ACESSO,2015
13.26,MICRO,2015
6,SIHOSP,2015
12.93,IMPRESSORA,2015
4.83,IMPRESSORA,2015
2.92,IMPRESSORA,2015
1.06,MICRO,2015
2,ERRO,2015
4.18,MICRO,2015
1.04,IMPRESSORA,2015
1.16,BENNER,2015
5.23,SIHOSP,2015
1.06,IMPRESSORA,2015
1.01,IMPRESSORA,2015
38.05,SIHOSP,2015
2.75,SIHOSP,2015
3.26,MICRO,2015
6.03,MICRO,2015
7.95,ERRO,2015
12.31,MICRO,2015
1.2,IMPRESSORA,2015
4.93,IMPRESSORA,2015
4.02,SIHOSP,2015
1.24,IMPRESSORA,2015
4.98,BENNER,2015
2.15,ACESSO,2015
2.1,MICRO,2015
13.94,ERRO,2015
6.4,MICRO,2015
1.96,ERRO,2015
1.04,ACESSO,2015
1.83,MICRO,2015
1.12,MICRO,2015
2.01,MICRO,2015
22.73,BENNER,2015
4.41,MICRO,2015
7.99,SIHOSP,2015
2.83,MICRO,2015
6.28,SIHOSP,2015
2,ERRO,2015
1.08,ACESSO,2015
2.03,ERRO,2015
7.84,SIHOSP,2015
45.1,BENNER,2015
1.1,SIHOSP,2015
